0.0003047918574601268,0.0003381971836923221,0.0003752637488761695,0.0004163928264663246,0.000462029669670619,0.0005126683316510151,0.0005688570140207791,0.0006312040015393764,0.0007003842472526281,0.0007771466793672239
0.0002240455982910705,0.0002486010977856057,0.0002758478911954213,0.0003060809455579435,0.0003396275564320858,0.0003768508911189101,0.0004181539202208853,0.0004639837801018286,0.0005148366134744405,0.0005712629405184372
0.0002011489258131668,0.0002231949395880705,0.000247657206501779,0.0002748005489974963,0.0003049188141786739,0.0003383380549249764,0.0003754200596600074,0.0004165662689831792,0.0004622221215662226,0.000512881876361926
0.0001875875225941031,0.000208147200406904,0.0002309602282609056,0.0002562735743457077,0.0002843612746768393,0.000315527399741796,0.0003501093462918275,0.0003884814899156091,0.0004310592379366433,0.0004783035265100639
0.000178108063024799,0.0001976287877564502,0.0002192889927989724,0.0002433231661677195,0.0002699914958712016,0.0002995826866420236,0.0003324170853828221,0.0003688501491624913,0.0004092762933063804,0.0004541331612389234
0.0001709008870192078,0.0001896317019819895,0.0002104154227856316,0.0002334770488441915,0.0002590662396098625,0.0002874600173243731,0.0003189657659931653,0.0003539245590485139,0.0003927148517260279,0.0004357565781273057
0.000165131246993361,0.0001832297067846109,0.0002033117660022531,0.0002255948280457904,0.0002503201238262119,0.0002777553232720894,0.0003081974330579351,0.0003419760119248997,0.0003794567384020852,0.0004210453695517369
0.000160347619161433,0.0001779217911661565,0.0001974221004173626,0.0002190596524334954,0.0002430686899938556,0.0002697091289929169,0.0002992693722254263,0.0003320694315636337,0.0003684643923265669,0.0004088482573457526
0.0001562793334687683,0.0001734076195108496,0.000192413173495067,0.0002135017448418771,0.0002369016332018177,0.0002628661599709815,0.000291676410685713,0.0003236442779850111,0.0003591158380829941,0.0003984750973042803
0.0001527519368666955,0.0001694936186365215,0.0001880701963443725,0.0002086827754197785,0.0002315545025388324,0.0002569329813548399,0.0002850929529941477,0.0003163392703355332,0.0003510101982719707,0.0003894810756825879
